B2dec,B3dec,B4dec,B5dec,B6dec,B7dec,B8dec,B8Adec,B11dec,B12dec,B2jan,B3jan,B4jan,B5jan,B6jan,B7jan,B8jan,B8Ajan,B11jan,B12jan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1243.7777777777778,1192.5,1320.4444444444443,1603.388888888889,2103.222222222222,2440.5555555555557,2380.277777777778,2816.3333333333335,2955.222222222222,1951.7222222222222,1243.7777777777778,1192.5,1320.4444444444443,1603.388888888889,2103.222222222222,2440.5555555555557,2380.277777777778,2816.3333333333335,2955.222222222222,1951.7222222222222
1224.388888888889,1166.611111111111,1273.6666666666667,1587.2777777777778,2088.1111111111113,2449.5555555555557,2383.8888888888887,2829.4444444444443,2928.222222222222,1913.2777777777778,1224.388888888889,1166.611111111111,1273.6666666666667,1587.2777777777778,2088.1111111111113,2449.5555555555557,2383.8888888888887,2829.4444444444443,2928.222222222222,1913.2777777777778
1224.0555555555557,1171.7777777777778,1274.888888888889,1574.6666666666667,2087.722222222222,2395.4444444444443,2342.6111111111113,2759.8333333333335,2933.0,1889.0555555555557,1224.0555555555557,1171.7777777777778,1274.888888888889,1574.6666666666667,2087.722222222222,2395.4444444444443,2342.6111111111113,2759.8333333333335,2933.0,1889.0555555555557
1240.8333333333333,1180.388888888889,1297.9444444444443,1567.6666666666667,2004.5,2312.222222222222,2210.4444444444443,2628.6111111111113,3074.1111111111113,1981.7222222222222,1240.8333333333333,1180.388888888889,1297.9444444444443,1567.6666666666667,2004.5,2312.222222222222,2210.4444444444443,2628.6111111111113,3074.1111111111113,1981.7222222222222
1302.7222222222222,1261.8333333333333,1442.888888888889,1670.1666666666667,2109.9444444444443,2414.777777777778,2378.0555555555557,2762.0555555555557,3242.3888888888887,2160.9444444444443,1302.7222222222222,1261.8333333333333,1442.888888888889,1670.1666666666667,2109.9444444444443,2414.777777777778,2378.0555555555557,2762.0555555555557,3242.3888888888887,2160.9444444444443
1273.888888888889,1218.888888888889,1369.0,1619.8333333333333,2056.6111111111113,2360.0,2296.4444444444443,2690.9444444444443,3149.0555555555557,2064.9444444444443,1273.888888888889,1218.888888888889,1369.0,1619.8333333333333,2056.6111111111113,2360.0,2296.4444444444443,2690.9444444444443,3149.0555555555557,2064.9444444444443
1231.0,1170.888888888889,1256.5555555555557,1514.5555555555557,1978.5555555555557,2299.5,2267.6666666666665,2692.5,2777.1111111111113,1760.7777777777778,1231.0,1170.888888888889,1256.5555555555557,1514.5555555555557,1978.5555555555557,2299.5,2267.6666666666665,2692.5,2777.1111111111113,1760.7777777777778
1090.3333333333333,1017.5555555555555,964.7222222222222,1320.3333333333333,1856.2222222222222,2197.1666666666665,2179.277777777778,2583.8333333333335,2199.777777777778,1222.888888888889,1090.3333333333333,1017.5555555555555,964.7222222222222,1320.3333333333333,1856.2222222222222,2197.1666666666665,2179.277777777778,2583.8333333333335,2199.777777777778,1222.888888888889
1091.8333333333333,1014.3888888888889,964.2222222222222,1261.5,1840.2777777777778,2166.8888888888887,2135.722222222222,2551.4444444444443,2010.0,1111.5555555555557,1091.8333333333333,1014.3888888888889,964.2222222222222,1261.5,1840.2777777777778,2166.8888888888887,2135.722222222222,2551.4444444444443,2010.0,1111.5555555555557
1081.611111111111,1015.1111111111111,944.6111111111111,1258.9444444444443,1839.7222222222222,2197.4444444444443,2160.722222222222,2550.3333333333335,2004.6666666666667,1063.6666666666667,1081.611111111111,1015.1111111111111,944.6111111111111,1258.9444444444443,1839.7222222222222,2197.4444444444443,2160.722222222222,2550.3333333333335,2004.6666666666667,1063.6666666666667
1110.0,1049.7777777777778,1072.0555555555557,1335.7222222222222,1869.388888888889,2191.8333333333335,2187.222222222222,2616.222222222222,2356.6111111111113,1300.1666666666667,1110.0,1049.7777777777778,1072.0555555555557,1335.7222222222222,1869.388888888889,2191.8333333333335,2187.222222222222,2616.222222222222,2356.6111111111113,1300.1666666666667
1125.388888888889,1052.611111111111,1154.2222222222222,1380.0555555555557,1843.8333333333333,2171.277777777778,2156.1666666666665,2590.222222222222,2526.1666666666665,1425.0555555555557,1125.388888888889,1052.611111111111,1154.2222222222222,1380.0555555555557,1843.8333333333333,2171.277777777778,2156.1666666666665,2590.222222222222,2526.1666666666665,1425.0555555555557
1134.7777777777778,1068.7777777777778,1214.4444444444443,1455.0555555555557,1906.5555555555557,2213.4444444444443,2203.5,2662.8888888888887,2710.722222222222,1614.4444444444443,1134.7777777777778,1068.7777777777778,1214.4444444444443,1455.0555555555557,1906.5555555555557,2213.4444444444443,2203.5,2662.8888888888887,2710.722222222222,1614.4444444444443
1187.611111111111,1130.111111111111,1283.5,1491.388888888889,1965.7777777777778,2299.5555555555557,2275.8333333333335,2725.3333333333335,2735.9444444444443,1672.3333333333333,1187.611111111111,1130.111111111111,1283.5,1491.388888888889,1965.7777777777778,2299.5555555555557,2275.8333333333335,2725.3333333333335,2735.9444444444443,1672.3333333333333
1151.7777777777778,1097.7222222222222,1175.3333333333333,1430.888888888889,2034.888888888889,2371.4444444444443,2356.8888888888887,2804.3333333333335,2643.9444444444443,1571.0555555555557,1151.7777777777778,1097.7222222222222,1175.3333333333333,1430.888888888889,2034.888888888889,2371.4444444444443,2356.8888888888887,2804.3333333333335,2643.9444444444443,1571.0555555555557
1179.0555555555557,1119.2222222222222,1242.7777777777778,1462.0,2027.888888888889,2375.4444444444443,2341.9444444444443,2795.3333333333335,2774.722222222222,1701.9444444444443,1179.0555555555557,1119.2222222222222,1242.7777777777778,1462.0,2027.888888888889,2375.4444444444443,2341.9444444444443,2795.3333333333335,2774.722222222222,1701.9444444444443
1224.8333333333333,1172.7222222222222,1332.0555555555557,1558.2222222222222,2095.0555555555557,2454.277777777778,2414.277777777778,2875.0,2941.3333333333335,1857.2222222222222,1224.8333333333333,1172.7222222222222,1332.0555555555557,1558.2222222222222,2095.0555555555557,2454.277777777778,2414.277777777778,2875.0,2941.3333333333335,1857.2222222222222
1212.111111111111,1144.2777777777778,1279.4444444444443,1551.2222222222222,2087.5,2468.0555555555557,2407.277777777778,2867.1111111111113,2898.222222222222,1844.888888888889,1212.111111111111,1144.2777777777778,1279.4444444444443,1551.2222222222222,2087.5,2468.0555555555557,2407.277777777778,2867.1111111111113,2898.222222222222,1844.888888888889
1204.5,1143.6666666666667,1240.5555555555557,1513.2222222222222,2083.3333333333335,2436.8888888888887,2413.722222222222,2858.8333333333335,2871.3888888888887,1874.2222222222222,1204.5,1143.6666666666667,1240.5555555555557,1513.2222222222222,2083.3333333333335,2436.8888888888887,2413.722222222222,2858.8333333333335,2871.3888888888887,1874.2222222222222
1185.7777777777778,1118.9444444444443,1205.1666666666667,1481.4444444444443,2032.4444444444443,2369.8888888888887,2362.777777777778,2796.3888888888887,2801.1666666666665,1802.3333333333333,1185.7777777777778,1118.9444444444443,1205.1666666666667,1481.4444444444443,2032.4444444444443,2369.8888888888887,2362.777777777778,2796.3888888888887,2801.1666666666665,1802.3333333333333
1193.111111111111,1127.888888888889,1213.611111111111,1497.1666666666667,1958.1666666666667,2317.9444444444443,2269.8888888888887,2732.4444444444443,2834.1111111111113,1808.611111111111,1193.111111111111,1127.888888888889,1213.611111111111,1497.1666666666667,1958.1666666666667,2317.9444444444443,2269.8888888888887,2732.4444444444443,2834.1111111111113,1808.611111111111
1249.6666666666667,1208.2777777777778,1382.0,1607.5,2020.611111111111,2386.3888888888887,2370.4444444444443,2825.0,3056.3333333333335,1959.9444444444443,1249.6666666666667,1208.2777777777778,1382.0,1607.5,2020.611111111111,2386.3888888888887,2370.4444444444443,2825.0,3056.3333333333335,1959.9444444444443
1243.611111111111,1214.5,1397.7222222222222,1640.388888888889,2146.9444444444443,2493.8333333333335,2426.3888888888887,2916.9444444444443,3068.777777777778,2016.3333333333333,1243.611111111111,1214.5,1397.7222222222222,1640.388888888889,2146.9444444444443,2493.8333333333335,2426.3888888888887,2916.9444444444443,3068.777777777778,2016.3333333333333
1256.611111111111,1221.9444444444443,1438.0,1656.111111111111,2165.9444444444443,2462.9444444444443,2428.3333333333335,2849.9444444444443,3181.8888888888887,2089.5555555555557,1256.611111111111,1221.9444444444443,1438.0,1656.111111111111,2165.9444444444443,2462.9444444444443,2428.3333333333335,2849.9444444444443,3181.8888888888887,2089.5555555555557
1253.7777777777778,1233.0,1435.2222222222222,1644.6666666666667,2130.722222222222,2438.8333333333335,2390.6111111111113,2799.3888888888887,3159.6666666666665,2074.0,1253.7777777777778,1233.0,1435.2222222222222,1644.6666666666667,2130.722222222222,2438.8333333333335,2390.6111111111113,2799.3888888888887,3159.6666666666665,2074.0
1257.5555555555557,1222.9444444444443,1436.9444444444443,1635.1666666666667,2138.8888888888887,2433.1666666666665,2336.277777777778,2749.6111111111113,3147.5555555555557,2130.1666666666665,1257.5555555555557,1222.9444444444443,1436.9444444444443,1635.1666666666667,2138.8888888888887,2433.1666666666665,2336.277777777778,2749.6111111111113,3147.5555555555557,2130.1666666666665
1286.7222222222222,1248.5555555555557,1430.0555555555557,1685.8333333333333,2192.777777777778,2523.5,2481.8888888888887,2904.1666666666665,3196.4444444444443,2204.9444444444443,1286.7222222222222,1248.5555555555557,1430.0555555555557,1685.8333333333333,2192.777777777778,2523.5,2481.8888888888887,2904.1666666666665,3196.4444444444443,2204.9444444444443
1307.111111111111,1269.1666666666667,1423.7777777777778,1686.2777777777778,2167.1111111111113,2503.0,2482.277777777778,2910.8333333333335,3164.6111111111113,2212.1666666666665,1307.111111111111,1269.1666666666667,1423.7777777777778,1686.2777777777778,2167.1111111111113,2503.0,2482.277777777778,2910.8333333333335,3164.6111111111113,2212.1666666666665
1272.7222222222222,1226.7222222222222,1313.7222222222222,1580.8333333333333,2001.4444444444443,2349.8888888888887,2282.1666666666665,2757.0555555555557,2860.8333333333335,1888.388888888889,1272.7222222222222,1226.7222222222222,1313.7222222222222,1580.8333333333333,2001.4444444444443,2349.8888888888887,2282.1666666666665,2757.0555555555557,2860.8333333333335,1888.388888888889
1126.5555555555557,1054.1666666666667,1046.2777777777778,1290.0,1779.888888888889,2103.0555555555557,2061.6111111111113,2547.1666666666665,2275.5555555555557,1302.611111111111,1126.5555555555557,1054.1666666666667,1046.2777777777778,1290.0,1779.888888888889,2103.0555555555557,2061.6111111111113,2547.1666666666665,2275.5555555555557,1302.611111111111
1086.7222222222222,1013.7222222222222,947.2777777777778,1207.0,1737.4444444444443,2074.277777777778,2047.0555555555557,2485.3888888888887,2016.111111111111,1097.611111111111,1086.7222222222222,1013.7222222222222,947.2777777777778,1207.0,1737.4444444444443,2074.277777777778,2047.0555555555557,2485.3888888888887,2016.111111111111,1097.611111111111
1084.0555555555557,1007.3333333333334,943.3333333333334,1198.1666666666667,1721.4444444444443,2064.0555555555557,2037.9444444444443,2476.3333333333335,1942.5,1032.7222222222222,1084.0555555555557,1007.3333333333334,943.3333333333334,1198.1666666666667,1721.4444444444443,2064.0555555555557,2037.9444444444443,2476.3333333333335,1942.5,1032.7222222222222
1077.388888888889,1008.8333333333334,912.5555555555555,1205.5,1769.6666666666667,2118.6111111111113,2090.3333333333335,2517.5555555555557,1980.388888888889,1033.5,1077.388888888889,1008.8333333333334,912.5555555555555,1205.5,1769.6666666666667,2118.6111111111113,2090.3333333333335,2517.5555555555557,1980.388888888889,1033.5
1102.8333333333333,1030.888888888889,1013.5,1264.1666666666667,1741.388888888889,2080.5,2015.611111111111,2493.6111111111113,2256.222222222222,1262.611111111111,1102.8333333333333,1030.888888888889,1013.5,1264.1666666666667,1741.388888888889,2080.5,2015.611111111111,2493.6111111111113,2256.222222222222,1262.611111111111
1135.2222222222222,1047.6666666666667,1071.2222222222222,1321.7222222222222,1810.8333333333333,2160.6111111111113,2124.0555555555557,2594.8333333333335,2454.1111111111113,1405.611111111111,1135.2222222222222,1047.6666666666667,1071.2222222222222,1321.7222222222222,1810.8333333333333,2160.6111111111113,2124.0555555555557,2594.8333333333335,2454.1111111111113,1405.611111111111
1191.8333333333333,1088.2222222222222,1218.9444444444443,1460.2222222222222,1913.2777777777778,2280.277777777778,2240.3888888888887,2677.0,2923.3888888888887,1770.2222222222222,1191.8333333333333,1088.2222222222222,1218.9444444444443,1460.2222222222222,1913.2777777777778,2280.277777777778,2240.3888888888887,2677.0,2923.3888888888887,1770.2222222222222
1261.6666666666667,1186.0555555555557,1312.9444444444443,1500.7777777777778,1908.0555555555557,2243.5,2168.3888888888887,2641.4444444444443,3074.3888888888887,2002.3333333333333,1261.6666666666667,1186.0555555555557,1312.9444444444443,1500.7777777777778,1908.0555555555557,2243.5,2168.3888888888887,2641.4444444444443,3074.3888888888887,2002.3333333333333
1234.6666666666667,1167.611111111111,1266.2222222222222,1504.4444444444443,1903.8333333333333,2228.1666666666665,2159.9444444444443,2619.1111111111113,3004.0,1993.2777777777778,1234.6666666666667,1167.611111111111,1266.2222222222222,1504.4444444444443,1903.8333333333333,2228.1666666666665,2159.9444444444443,2619.1111111111113,3004.0,1993.2777777777778
1232.7222222222222,1177.2222222222222,1322.388888888889,1578.3333333333333,1982.0555555555557,2306.722222222222,2275.1111111111113,2671.1111111111113,3076.8888888888887,2011.9444444444443,1232.7222222222222,1177.2222222222222,1322.388888888889,1578.3333333333333,1982.0555555555557,2306.722222222222,2275.1111111111113,2671.1111111111113,3076.8888888888887,2011.9444444444443
1222.3333333333333,1167.388888888889,1347.1666666666667,1557.611111111111,2030.6666666666667,2347.1666666666665,2340.1111111111113,2758.777777777778,2982.5,1911.2222222222222,1222.3333333333333,1167.388888888889,1347.1666666666667,1557.611111111111,2030.6666666666667,2347.1666666666665,2340.1111111111113,2758.777777777778,2982.5,1911.2222222222222
1248.1666666666667,1211.8333333333333,1402.4444444444443,1588.1666666666667,2058.8888888888887,2383.0555555555557,2404.6111111111113,2784.4444444444443,2948.6111111111113,1943.3333333333333,1248.1666666666667,1211.8333333333333,1402.4444444444443,1588.1666666666667,2058.8888888888887,2383.0555555555557,2404.6111111111113,2784.4444444444443,2948.6111111111113,1943.3333333333333
1236.8333333333333,1194.0555555555557,1348.111111111111,1548.611111111111,1962.2777777777778,2313.0,2334.8333333333335,2716.3333333333335,2893.0,1847.7222222222222,1236.8333333333333,1194.0555555555557,1348.111111111111,1548.611111111111,1962.2777777777778,2313.0,2334.8333333333335,2716.3333333333335,2893.0,1847.7222222222222
1187.9444444444443,1114.5,1276.3333333333333,1502.1666666666667,1950.2777777777778,2287.1111111111113,2241.8333333333335,2700.6666666666665,2840.0,1758.7222222222222,1187.9444444444443,1114.5,1276.3333333333333,1502.1666666666667,1950.2777777777778,2287.1111111111113,2241.8333333333335,2700.6666666666665,2840.0,1758.7222222222222
1211.888888888889,1164.2222222222222,1345.1666666666667,1590.388888888889,2156.0555555555557,2510.277777777778,2523.3888888888887,2957.4444444444443,2904.1666666666665,1724.5555555555557,1211.888888888889,1164.2222222222222,1345.1666666666667,1590.388888888889,2156.0555555555557,2510.277777777778,2523.3888888888887,2957.4444444444443,2904.1666666666665,1724.5555555555557
1203.5555555555557,1171.5,1354.1666666666667,1572.2777777777778,2113.277777777778,2486.9444444444443,2517.9444444444443,2892.6666666666665,2944.8333333333335,1730.111111111111,1203.5555555555557,1171.5,1354.1666666666667,1572.2777777777778,2113.277777777778,2486.9444444444443,2517.9444444444443,2892.6666666666665,2944.8333333333335,1730.111111111111
1176.2222222222222,1112.5,1277.3333333333333,1488.2777777777778,1948.888888888889,2269.1666666666665,2227.5,2685.277777777778,2972.0555555555557,1780.0,1176.2222222222222,1112.5,1277.3333333333333,1488.2777777777778,1948.888888888889,2269.1666666666665,2227.5,2685.277777777778,2972.0555555555557,1780.0
1164.2222222222222,1102.3333333333333,1222.5555555555557,1475.3333333333333,1946.111111111111,2246.4444444444443,2208.8888888888887,2637.5,2864.4444444444443,1735.5555555555557,1164.2222222222222,1102.3333333333333,1222.5555555555557,1475.3333333333333,1946.111111111111,2246.4444444444443,2208.8888888888887,2637.5,2864.4444444444443,1735.5555555555557
1173.7777777777778,1121.2777777777778,1222.9444444444443,1484.7777777777778,1999.6666666666667,2338.3333333333335,2288.1111111111113,2685.277777777778,2871.222222222222,1712.888888888889,1173.7777777777778,1121.2777777777778,1222.9444444444443,1484.7777777777778,1999.6666666666667,2338.3333333333335,2288.1111111111113,2685.277777777778,2871.222222222222,1712.888888888889
1169.0555555555557,1118.5555555555557,1243.5,1502.1666666666667,1951.7222222222222,2242.0,2245.777777777778,2661.9444444444443,2917.6666666666665,1731.2777777777778,1169.0555555555557,1118.5555555555557,1243.5,1502.1666666666667,1951.7222222222222,2242.0,2245.777777777778,2661.9444444444443,2917.6666666666665,1731.2777777777778
1158.7222222222222,1107.5,1240.7222222222222,1486.0555555555557,1938.8333333333333,2234.1111111111113,2240.0555555555557,2679.6111111111113,2742.3333333333335,1573.0555555555557,1158.7222222222222,1107.5,1240.7222222222222,1486.0555555555557,1938.8333333333333,2234.1111111111113,2240.0555555555557,2679.6111111111113,2742.3333333333335,1573.0555555555557
1150.0555555555557,1091.888888888889,1229.5555555555557,1483.1666666666667,2010.888888888889,2347.4444444444443,2333.222222222222,2770.6666666666665,2523.5,1388.388888888889,1150.0555555555557,1091.888888888889,1229.5555555555557,1483.1666666666667,2010.888888888889,2347.4444444444443,2333.222222222222,2770.6666666666665,2523.5,1388.388888888889
1153.611111111111,1109.6666666666667,1205.2777777777778,1483.8333333333333,2031.4444444444443,2360.3333333333335,2345.8333333333335,2781.8888888888887,2593.722222222222,1491.9444444444443,1153.611111111111,1109.6666666666667,1205.2777777777778,1483.8333333333333,2031.4444444444443,2360.3333333333335,2345.8333333333335,2781.8888888888887,2593.722222222222,1491.9444444444443
1155.7777777777778,1106.611111111111,1158.3333333333333,1478.4444444444443,2032.111111111111,2356.9444444444443,2323.6111111111113,2781.5555555555557,2718.277777777778,1618.611111111111,1155.7777777777778,1106.611111111111,1158.3333333333333,1478.4444444444443,2032.111111111111,2356.9444444444443,2323.6111111111113,2781.5555555555557,2718.277777777778,1618.611111111111
1229.0,1212.388888888889,1323.7222222222222,1569.7777777777778,2079.3333333333335,2455.1666666666665,2405.5,2812.4444444444443,2777.722222222222,1783.5,1229.0,1212.388888888889,1323.7222222222222,1569.7777777777778,2079.3333333333335,2455.1666666666665,2405.5,2812.4444444444443,2777.722222222222,1783.5
1157.7222222222222,1075.5555555555557,1174.1666666666667,1439.0555555555557,1825.4444444444443,2171.6666666666665,2153.722222222222,2615.1111111111113,2487.3888888888887,1446.5,1157.7222222222222,1075.5555555555557,1174.1666666666667,1439.0555555555557,1825.4444444444443,2171.6666666666665,2153.722222222222,2615.1111111111113,2487.3888888888887,1446.5
1136.388888888889,1047.7777777777778,1139.5,1408.5,1810.2222222222222,2153.8888888888887,2154.8333333333335,2602.0,2434.9444444444443,1398.5,1136.388888888889,1047.7777777777778,1139.5,1408.5,1810.2222222222222,2153.8888888888887,2154.8333333333335,2602.0,2434.9444444444443,1398.5
1245.5555555555557,1196.5,1335.2222222222222,1560.2222222222222,1962.888888888889,2254.5,2234.1111111111113,2624.1666666666665,2935.8888888888887,2090.1666666666665,1245.5555555555557,1196.5,1335.2222222222222,1560.2222222222222,1962.888888888889,2254.5,2234.1111111111113,2624.1666666666665,2935.8888888888887,2090.1666666666665
1270.0,1233.0,1384.611111111111,1618.0,2005.0,2299.0555555555557,2260.222222222222,2668.8333333333335,3151.4444444444443,2255.0555555555557,1270.0,1233.0,1384.611111111111,1618.0,2005.0,2299.0555555555557,2260.222222222222,2668.8333333333335,3151.4444444444443,2255.0555555555557
1208.1666666666667,1177.5,1265.7222222222222,1551.388888888889,1977.611111111111,2272.1666666666665,2289.3333333333335,2677.3333333333335,2961.3888888888887,1900.9444444444443,1208.1666666666667,1177.5,1265.7222222222222,1551.388888888889,1977.611111111111,2272.1666666666665,2289.3333333333335,2677.3333333333335,2961.3888888888887,1900.9444444444443
1189.6666666666667,1147.888888888889,1247.5555555555557,1511.9444444444443,1907.388888888889,2207.9444444444443,2189.777777777778,2577.222222222222,2915.722222222222,1803.0555555555557,1189.6666666666667,1147.888888888889,1247.5555555555557,1511.9444444444443,1907.388888888889,2207.9444444444443,2189.777777777778,2577.222222222222,2915.722222222222,1803.0555555555557
1204.888888888889,1162.0,1255.8333333333333,1519.111111111111,1931.111111111111,2243.0555555555557,2214.8333333333335,2613.4444444444443,2899.722222222222,1773.7777777777778,1204.888888888889,1162.0,1255.8333333333333,1519.111111111111,1931.111111111111,2243.0555555555557,2214.8333333333335,2613.4444444444443,2899.722222222222,1773.7777777777778
1196.0555555555557,1157.0555555555557,1244.2777777777778,1522.888888888889,1957.4444444444443,2270.8333333333335,2223.277777777778,2631.5555555555557,2919.0555555555557,1762.0,1196.0555555555557,1157.0555555555557,1244.2777777777778,1522.888888888889,1957.4444444444443,2270.8333333333335,2223.277777777778,2631.5555555555557,2919.0555555555557,1762.0
1218.9444444444443,1185.3333333333333,1307.9444444444443,1560.7777777777778,2014.2777777777778,2335.5555555555557,2270.8333333333335,2677.1666666666665,2978.5555555555557,1784.1666666666667,1218.9444444444443,1185.3333333333333,1307.9444444444443,1560.7777777777778,2014.2777777777778,2335.5555555555557,2270.8333333333335,2677.1666666666665,2978.5555555555557,1784.1666666666667
1181.5,1130.111111111111,1244.5,1527.3333333333333,2014.5,2338.4444444444443,2322.3333333333335,2714.722222222222,2860.3333333333335,1669.7222222222222,1181.5,1130.111111111111,1244.5,1527.3333333333333,2014.5,2338.4444444444443,2322.3333333333335,2714.722222222222,2860.3333333333335,1669.7222222222222
1186.7222222222222,1139.7222222222222,1291.0,1516.6666666666667,1997.611111111111,2338.1666666666665,2301.5555555555557,2730.222222222222,2733.1111111111113,1562.7222222222222,1186.7222222222222,1139.7222222222222,1291.0,1516.6666666666667,1997.611111111111,2338.1666666666665,2301.5555555555557,2730.222222222222,2733.1111111111113,1562.7222222222222
1199.7222222222222,1158.5555555555557,1288.2222222222222,1544.7777777777778,2063.6111111111113,2423.277777777778,2354.4444444444443,2782.777777777778,2837.6666666666665,1673.0555555555557,1199.7222222222222,1158.5555555555557,1288.2222222222222,1544.7777777777778,2063.6111111111113,2423.277777777778,2354.4444444444443,2782.777777777778,2837.6666666666665,1673.0555555555557
1240.2222222222222,1211.3333333333333,1392.9444444444443,1607.9444444444443,2103.9444444444443,2462.4444444444443,2372.6666666666665,2829.6666666666665,3023.277777777778,1821.7222222222222,1240.2222222222222,1211.3333333333333,1392.9444444444443,1607.9444444444443,2103.9444444444443,2462.4444444444443,2372.6666666666665,2829.6666666666665,3023.277777777778,1821.7222222222222
1239.4444444444443,1217.7777777777778,1381.9444444444443,1612.111111111111,2117.8333333333335,2479.4444444444443,2408.3888888888887,2847.4444444444443,2929.9444444444443,1760.7777777777778,1239.4444444444443,1217.7777777777778,1381.9444444444443,1612.111111111111,2117.8333333333335,2479.4444444444443,2408.3888888888887,2847.4444444444443,2929.9444444444443,1760.7777777777778
1217.0,1196.5,1328.8333333333333,1595.2777777777778,2105.4444444444443,2454.722222222222,2396.8333333333335,2828.1111111111113,2932.5555555555557,1765.2777777777778,1217.0,1196.5,1328.8333333333333,1595.2777777777778,2105.4444444444443,2454.722222222222,2396.8333333333335,2828.1111111111113,2932.5555555555557,1765.2777777777778
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1231.388888888889,1174.5,1288.2222222222222,1592.611111111111,2058.8888888888887,2410.1111111111113,2325.6111111111113,2780.4444444444443,2974.1111111111113,1945.611111111111,1231.388888888889,1174.5,1288.2222222222222,1592.611111111111,2058.8888888888887,2410.1111111111113,2325.6111111111113,2780.4444444444443,2974.1111111111113,1945.611111111111
1210.0555555555557,1155.5555555555557,1260.5,1567.611111111111,2051.5555555555557,2398.8888888888887,2354.5555555555557,2786.4444444444443,2932.8888888888887,1887.1666666666667,1210.0555555555557,1155.5555555555557,1260.5,1567.611111111111,2051.5555555555557,2398.8888888888887,2354.5555555555557,2786.4444444444443,2932.8888888888887,1887.1666666666667
1210.388888888889,1154.7777777777778,1247.388888888889,1557.2222222222222,2033.1666666666667,2352.8888888888887,2311.8333333333335,2698.1666666666665,2902.3333333333335,1806.611111111111,1210.388888888889,1154.7777777777778,1247.388888888889,1557.2222222222222,2033.1666666666667,2352.8888888888887,2311.8333333333335,2698.1666666666665,2902.3333333333335,1806.611111111111
1225.888888888889,1159.7222222222222,1251.111111111111,1538.0,1971.2777777777778,2280.3333333333335,2194.3333333333335,2594.9444444444443,3010.3333333333335,1901.0555555555557,1225.888888888889,1159.7222222222222,1251.111111111111,1538.0,1971.2777777777778,2280.3333333333335,2194.3333333333335,2594.9444444444443,3010.3333333333335,1901.0555555555557
1283.0,1227.2222222222222,1383.3333333333333,1646.5,2072.722222222222,2393.3333333333335,2335.222222222222,2767.5,3166.1666666666665,2111.277777777778,1283.0,1227.2222222222222,1383.3333333333333,1646.5,2072.722222222222,2393.3333333333335,2335.222222222222,2767.5,3166.1666666666665,2111.277777777778
